"","ISO","year","tech","count","gdp","pop"
"20775","SRB",2015,"Batteries",0,4315020400000,7095383
"20776","SRB",2016,"Climate change mitigation",5.333,4459081100000,7058322
"20777","SRB",2016,"Climate change mitigation technologies related to energy generation, transmission or distribution",4,4459081100000,7058322
"20778","SRB",2016,"Solar energy",2,4459081100000,7058322
"20779","SRB",2016,"Wind energy",1,4459081100000,7058322
"20780","SRB",2016,"Batteries",0,4459081100000,7058322
"20781","SRB",2017,"Climate change mitigation",9.033,4552773700000,7020858
"20782","SRB",2017,"Climate change mitigation technologies related to energy generation, transmission or distribution",3.333,4552773700000,7020858
"20783","SRB",2017,"Solar energy",0,4552773700000,7020858
"20784","SRB",2017,"Wind energy",0,4552773700000,7020858
"20785","SRB",2017,"Batteries",0,4552773700000,7020858
"20786","SRB",2018,"Climate change mitigation",6.667,4757426400000,6982604
"20787","SRB",2018,"Climate change mitigation technologies related to energy generation, transmission or distribution",4.667,4757426400000,6982604
"20788","SRB",2018,"Solar energy",0,4757426400000,6982604
"20789","SRB",2018,"Wind energy",1,4757426400000,6982604
"20790","SRB",2018,"Batteries",0.67,4757426400000,6982604
"20791","SRB",2019,"Climate change mitigation",3.833,4963505500000,6945235
"20792","SRB",2019,"Climate change mitigation technologies related to energy generation, transmission or distribution",3.333,4963505500000,6945235
"20793","SRB",2019,"Solar energy",2,4963505500000,6945235
"20794","SRB",2019,"Wind energy",0.333,4963505500000,6945235
"20795","SRB",2019,"Batteries",0,4963505500000,6945235
"20796","SRB",2020,"Climate change mitigation",3,4918674200000,6899126
"20797","SRB",2020,"Climate change mitigation technologies related to energy generation, transmission or distribution",3,4918674200000,6899126
"20798","SRB",2020,"Solar energy",1,4918674200000,6899126
"20799","SRB",2020,"Wind energy",1,4918674200000,6899126
"20800","SRB",2020,"Batteries",0,4918674200000,6899126
"20801","STP",1995,"Climate change mitigation",0,NA,133077
"20802","STP",1995,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,133077
"20803","STP",1995,"Solar energy",0,NA,133077
"20804","STP",1995,"Wind energy",0,NA,133077
"20805","STP",1995,"Batteries",0,NA,133077
"20806","STP",1996,"Climate change mitigation",0,NA,135412
"20807","STP",1996,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,135412
"20808","STP",1996,"Solar energy",0,NA,135412
"20809","STP",1996,"Wind energy",0,NA,135412
"20810","STP",1996,"Batteries",0,NA,135412
"20811","STP",1997,"Climate change mitigation",0,NA,137656
"20812","STP",1997,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,137656
"20813","STP",1997,"Solar energy",0,NA,137656
"20814","STP",1997,"Wind energy",0,NA,137656
"20815","STP",1997,"Batteries",0,NA,137656
"20816","STP",1998,"Climate change mitigation",0,NA,139790
"20817","STP",1998,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,139790
"20818","STP",1998,"Solar energy",0,NA,139790
"20819","STP",1998,"Wind energy",0,NA,139790
"20820","STP",1998,"Batteries",0,NA,139790
"20821","STP",1999,"Climate change mitigation",0,NA,141808
"20822","STP",1999,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,141808
"20823","STP",1999,"Solar energy",0,NA,141808
"20824","STP",1999,"Wind energy",0,NA,141808
"20825","STP",1999,"Batteries",0,NA,141808
"20826","STP",2000,"Climate change mitigation",0,NA,143714
"20827","STP",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,143714
"20828","STP",2000,"Solar energy",0,NA,143714
"20829","STP",2000,"Wind energy",0,NA,143714
"20830","STP",2000,"Batteries",0,NA,143714
"20831","STP",2001,"Climate change mitigation",0,1865734800,146258
"20832","STP",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,1865734800,146258
"20833","STP",2001,"Solar energy",0,1865734800,146258
"20834","STP",2001,"Wind energy",0,1865734800,146258
"20835","STP",2001,"Batteries",0,1865734800,146258
"20836","STP",2002,"Climate change mitigation",0,1928427000,149841
"20837","STP",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,1928427000,149841
"20838","STP",2002,"Solar energy",0,1928427000,149841
"20839","STP",2002,"Wind energy",0,1928427000,149841
"20840","STP",2002,"Batteries",0,1928427000,149841
"20841","STP",2003,"Climate change mitigation",0,2088322900,153762
"20842","STP",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,2088322900,153762
"20843","STP",2003,"Solar energy",0,2088322900,153762
"20844","STP",2003,"Wind energy",0,2088322900,153762
"20845","STP",2003,"Batteries",0,2088322900,153762
"20846","STP",2004,"Climate change mitigation",0,2162205800,157697
"20847","STP",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,2162205800,157697
"20848","STP",2004,"Solar energy",0,2162205800,157697
"20849","STP",2004,"Wind energy",0,2162205800,157697
"20850","STP",2004,"Batteries",0,2162205800,157697
"20851","STP",2005,"Climate change mitigation",0,2305227600,161680
"20852","STP",2005,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,2305227600,161680
"20853","STP",2005,"Solar energy",0,2305227600,161680
"20854","STP",2005,"Wind energy",0,2305227600,161680
"20855","STP",2005,"Batteries",0,2305227600,161680
"20856","STP",2006,"Climate change mitigation",0,2509611600,165725
"20857","STP",2006,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,2509611600,165725
"20858","STP",2006,"Solar energy",0,2509611600,165725
"20859","STP",2006,"Wind energy",0,2509611600,165725
"20860","STP",2006,"Batteries",0,2509611600,165725
"20861","STP",2007,"Climate change mitigation",0,2600998400,169845
"20862","STP",2007,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,2600998400,169845
"20863","STP",2007,"Solar energy",0,2600998400,169845
"20864","STP",2007,"Wind energy",0,2600998400,169845
"20865","STP",2007,"Batteries",0,2600998400,169845
"20866","STP",2008,"Climate change mitigation",0,2763009000,174004
"20867","STP",2008,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,2763009000,174004
"20868","STP",2008,"Solar energy",0,2763009000,174004
"20869","STP",2008,"Wind energy",0,2763009000,174004
"20870","STP",2008,"Batteries",0,2763009000,174004
"20871","STP",2009,"Climate change mitigation",0,2830047400,178128
"20872","STP",2009,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,2830047400,178128
"20873","STP",2009,"Solar energy",0,2830047400,178128
"20874","STP",2009,"Wind energy",0,2830047400,178128
"20875","STP",2009,"Batteries",0,2830047400,178128
"20876","STP",2010,"Climate change mitigation",0.5,3018867700,182138
"20877","STP",2010,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,3018867700,182138
"20878","STP",2010,"Solar energy",0,3018867700,182138
"20879","STP",2010,"Wind energy",0,3018867700,182138
"20880","STP",2010,"Batteries",0,3018867700,182138
"20881","STP",2011,"Climate change mitigation",0,3151643600,186044
"20882","STP",2011,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,3151643600,186044
"20883","STP",2011,"Solar energy",0,3151643600,186044
"20884","STP",2011,"Wind energy",0,3151643600,186044
"20885","STP",2011,"Batteries",0,3151643600,186044
"20886","STP",2012,"Climate change mitigation",0,3250667500,189924
"20887","STP",2012,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,3250667500,189924
"20888","STP",2012,"Solar energy",0,3250667500,189924
"20889","STP",2012,"Wind energy",0,3250667500,189924
"20890","STP",2012,"Batteries",0,3250667500,189924
"20891","STP",2013,"Climate change mitigation",0,3407180400,193757
"20892","STP",2013,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,3407180400,193757
"20893","STP",2013,"Solar energy",0,3407180400,193757
"20894","STP",2013,"Wind energy",0,3407180400,193757
"20895","STP",2013,"Batteries",0,3407180400,193757
"20896","STP",2014,"Climate change mitigation",0,3630348500,197497
"20897","STP",2014,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,3630348500,197497
"20898","STP",2014,"Solar energy",0,3630348500,197497
"20899","STP",2014,"Wind energy",0,3630348500,197497
"20900","STP",2014,"Batteries",0,3630348500,197497
"20901","STP",2015,"Climate change mitigation",0,3772343700,201124
"20902","STP",2015,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,3772343700,201124
"20903","STP",2015,"Solar energy",0,3772343700,201124
"20904","STP",2015,"Wind energy",0,3772343700,201124
"20905","STP",2015,"Batteries",0,3772343700,201124
"20906","STP",2016,"Climate change mitigation",0,3929453100,204632
"20907","STP",2016,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,3929453100,204632
"20908","STP",2016,"Solar energy",0,3929453100,204632
"20909","STP",2016,"Wind energy",0,3929453100,204632
"20910","STP",2016,"Batteries",0,3929453100,204632
"20911","STP",2017,"Climate change mitigation",0,4080697000,208036
"20912","STP",2017,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,4080697000,208036
"20913","STP",2017,"Solar energy",0,4080697000,208036
"20914","STP",2017,"Wind energy",0,4080697000,208036
"20915","STP",2017,"Batteries",0,4080697000,208036
"20916","STP",2018,"Climate change mitigation",0,4200884500,211344
"20917","STP",2018,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,4200884500,211344
"20918","STP",2018,"Solar energy",0,4200884500,211344
"20919","STP",2018,"Wind energy",0,4200884500,211344
"20920","STP",2018,"Batteries",0,4200884500,211344
"20921","STP",2019,"Climate change mitigation",0,4293760000,214599
"20922","STP",2019,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,4293760000,214599
"20923","STP",2019,"Solar energy",0,4293760000,214599
"20924","STP",2019,"Wind energy",0,4293760000,214599
"20925","STP",2019,"Batteries",0,4293760000,214599
"20926","STP",2020,"Climate change mitigation",0,4423627700,218641
"20927","STP",2020,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,4423627700,218641
"20928","STP",2020,"Solar energy",0,4423627700,218641
"20929","STP",2020,"Wind energy",0,4423627700,218641
"20930","STP",2020,"Batteries",0,4423627700,218641
"20931","SUR",1995,"Climate change mitigation",0,9077418900,434490
"20932","SUR",1995,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,9077418900,434490
"20933","SUR",1995,"Solar energy",0,9077418900,434490
"20934","SUR",1995,"Wind energy",0,9077418900,434490
"20935","SUR",1995,"Batteries",0,9077418900,434490
"20936","SUR",1996,"Climate change mitigation",0,9168193200,443834
"20937","SUR",1996,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,9168193200,443834
"20938","SUR",1996,"Solar energy",0,9168193200,443834
"20939","SUR",1996,"Wind energy",0,9168193200,443834
"20940","SUR",1996,"Batteries",0,9168193200,443834
"20941","SUR",1997,"Climate change mitigation",0,9690780000,452887
"20942","SUR",1997,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,9690780000,452887
"20943","SUR",1997,"Solar energy",0,9690780000,452887
"20944","SUR",1997,"Wind energy",0,9690780000,452887
"20945","SUR",1997,"Batteries",0,9690780000,452887
"20946","SUR",1998,"Climate change mitigation",0,9913668100,461749
"20947","SUR",1998,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,9913668100,461749
"20948","SUR",1998,"Solar energy",0,9913668100,461749
"20949","SUR",1998,"Wind energy",0,9913668100,461749
"20950","SUR",1998,"Batteries",0,9913668100,461749
"20951","SUR",1999,"Climate change mitigation",0,9774876700,470458
"20952","SUR",1999,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,9774876700,470458
"20953","SUR",1999,"Solar energy",0,9774876700,470458
"20954","SUR",1999,"Wind energy",0,9774876700,470458
"20955","SUR",1999,"Batteries",0,9774876700,470458
"20956","SUR",2000,"Climate change mitigation",0,9980149000,478998
"20957","SUR",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,9980149000,478998
"20958","SUR",2000,"Solar energy",0,9980149000,478998
"20959","SUR",2000,"Wind energy",0,9980149000,478998
"20960","SUR",2000,"Batteries",0,9980149000,478998
"20961","SUR",2001,"Climate change mitigation",0,10399315300,487394
"20962","SUR",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,10399315300,487394
"20963","SUR",2001,"Solar energy",0,10399315300,487394
"20964","SUR",2001,"Wind energy",0,10399315300,487394
"20965","SUR",2001,"Batteries",0,10399315300,487394
"20966","SUR",2002,"Climate change mitigation",0,10690496200,495666
"20967","SUR",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,10690496200,495666
"20968","SUR",2002,"Solar energy",0,10690496200,495666
"20969","SUR",2002,"Wind energy",0,10690496200,495666
"20970","SUR",2002,"Batteries",0,10690496200,495666
"20971","SUR",2003,"Climate change mitigation",0,11363997400,503780
"20972","SUR",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,11363997400,503780
"20973","SUR",2003,"Solar energy",0,11363997400,503780
"20974","SUR",2003,"Wind energy",0,11363997400,503780
"20975","SUR",2003,"Batteries",0,11363997400,503780
"20976","SUR",2004,"Climate change mitigation",0,12329937200,510572
"20977","SUR",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,12329937200,510572
"20978","SUR",2004,"Solar energy",0,12329937200,510572
"20979","SUR",2004,"Wind energy",0,12329937200,510572
"20980","SUR",2004,"Batteries",0,12329937200,510572
"20981","SUR",2005,"Climate change mitigation",0,12884784400,516220
"20982","SUR",2005,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,12884784400,516220
"20983","SUR",2005,"Solar energy",0,12884784400,516220
"20984","SUR",2005,"Wind energy",0,12884784400,516220
"20985","SUR",2005,"Batteries",0,12884784400,516220
"20986","SUR",2006,"Climate change mitigation",0,13631270000,522023
"20987","SUR",2006,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,13631270000,522023
"20988","SUR",2006,"Solar energy",0,13631270000,522023
"20989","SUR",2006,"Wind energy",0,13631270000,522023
"20990","SUR",2006,"Batteries",0,13631270000,522023
"20991","SUR",2007,"Climate change mitigation",0,14328030700,527946
"20992","SUR",2007,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,14328030700,527946
"20993","SUR",2007,"Solar energy",0,14328030700,527946
"20994","SUR",2007,"Wind energy",0,14328030700,527946
"20995","SUR",2007,"Batteries",0,14328030700,527946
"20996","SUR",2008,"Climate change mitigation",0,14921699300,533938
"20997","SUR",2008,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,14921699300,533938
"20998","SUR",2008,"Solar energy",0,14921699300,533938
"20999","SUR",2008,"Wind energy",0,14921699300,533938
"21000","SUR",2008,"Batteries",0,14921699300,533938
"21001","SUR",2009,"Climate change mitigation",1.5,15371394400,539987
"21002","SUR",2009,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,15371394400,539987
"21003","SUR",2009,"Solar energy",0,15371394400,539987
"21004","SUR",2009,"Wind energy",0,15371394400,539987
"21005","SUR",2009,"Batteries",0,15371394400,539987
"21006","SUR",2010,"Climate change mitigation",0,16165914900,546080
"21007","SUR",2010,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,16165914900,546080
"21008","SUR",2010,"Solar energy",0,16165914900,546080
"21009","SUR",2010,"Wind energy",0,16165914900,546080
"21010","SUR",2010,"Batteries",0,16165914900,546080
"21011","SUR",2011,"Climate change mitigation",0,17111518700,552146
"21012","SUR",2011,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,17111518700,552146
"21013","SUR",2011,"Solar energy",0,17111518700,552146
"21014","SUR",2011,"Wind energy",0,17111518700,552146
"21015","SUR",2011,"Batteries",0,17111518700,552146
"21016","SUR",2012,"Climate change mitigation",0,17571878400,558111
"21017","SUR",2012,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,17571878400,558111
"21018","SUR",2012,"Solar energy",0,17571878400,558111
"21019","SUR",2012,"Wind energy",0,17571878400,558111
"21020","SUR",2012,"Batteries",0,17571878400,558111
"21021","SUR",2013,"Climate change mitigation",0,18087339200,563947
"21022","SUR",2013,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,18087339200,563947
"21023","SUR",2013,"Solar energy",0,18087339200,563947
"21024","SUR",2013,"Wind energy",0,18087339200,563947
"21025","SUR",2013,"Batteries",0,18087339200,563947
"21026","SUR",2014,"Climate change mitigation",0,18133552900,569682
"21027","SUR",2014,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,18133552900,569682
"21028","SUR",2014,"Solar energy",0,18133552900,569682
"21029","SUR",2014,"Wind energy",0,18133552900,569682
"21030","SUR",2014,"Batteries",0,18133552900,569682
"21031","SUR",2015,"Climate change mitigation",0,1.7515e+10,575475
"21032","SUR",2015,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,1.7515e+10,575475
"21033","SUR",2015,"Solar energy",0,1.7515e+10,575475
"21034","SUR",2015,"Wind energy",0,1.7515e+10,575475
"21035","SUR",2015,"Batteries",0,1.7515e+10,575475
"21036","SUR",2016,"Climate change mitigation",0,1.6654e+10,581453
"21037","SUR",2016,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,1.6654e+10,581453
"21038","SUR",2016,"Solar energy",0,1.6654e+10,581453
"21039","SUR",2016,"Wind energy",0,1.6654e+10,581453
"21040","SUR",2016,"Batteries",0,1.6654e+10,581453
"21041","SUR",2017,"Climate change mitigation",0,1.6915e+10,587559
"21042","SUR",2017,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,1.6915e+10,587559
"21043","SUR",2017,"Solar energy",0,1.6915e+10,587559
"21044","SUR",2017,"Wind energy",0,1.6915e+10,587559
"21045","SUR",2017,"Batteries",0,1.6915e+10,587559
"21046","SUR",2018,"Climate change mitigation",0,1.7752e+10,593715
"21047","SUR",2018,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,1.7752e+10,593715
"21048","SUR",2018,"Solar energy",0,1.7752e+10,593715
"21049","SUR",2018,"Wind energy",0,1.7752e+10,593715
"21050","SUR",2018,"Batteries",0,1.7752e+10,593715
"21051","SUR",2019,"Climate change mitigation",0,17959485000,600301
"21052","SUR",2019,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,17959485000,600301
"21053","SUR",2019,"Solar energy",0,17959485000,600301
"21054","SUR",2019,"Wind energy",0,17959485000,600301
"21055","SUR",2019,"Batteries",0,17959485000,600301
"21056","SUR",2020,"Climate change mitigation",0,15090422000,607065
"21057","SUR",2020,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,15090422000,607065
"21058","SUR",2020,"Solar energy",0,15090422000,607065
"21059","SUR",2020,"Wind energy",0,15090422000,607065
"21060","SUR",2020,"Batteries",0,15090422000,607065
"21061","SVK",1995,"Climate change mitigation",1,36449141000,5361999
"21062","SVK",1995,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,36449141000,5361999
"21063","SVK",1995,"Solar energy",1,36449141000,5361999
"21064","SVK",1995,"Wind energy",0,36449141000,5361999
"21065","SVK",1995,"Batteries",0,36449141000,5361999
"21066","SVK",1996,"Climate change mitigation",2.833,38862037000,5373361
"21067","SVK",1996,"Climate change mitigation technologies related to energy generation, transmission or distribution",1.833,38862037000,5373361
"21068","SVK",1996,"Solar energy",0,38862037000,5373361
"21069","SVK",1996,"Wind energy",0,38862037000,5373361
"21070","SVK",1996,"Batteries",0,38862037000,5373361
"21071","SVK",1997,"Climate change mitigation",3.833,41164938000,5383291
"21072","SVK",1997,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.333,41164938000,5383291
"21073","SVK",1997,"Solar energy",0,41164938000,5383291
"21074","SVK",1997,"Wind energy",0,41164938000,5383291
"21075","SVK",1997,"Batteries",0,41164938000,5383291
"21076","SVK",1998,"Climate change mitigation",1.833,42842861000,5390516
"21077","SVK",1998,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.833,42842861000,5390516
"21078","SVK",1998,"Solar energy",0,42842861000,5390516
"21079","SVK",1998,"Wind energy",0,42842861000,5390516
"21080","SVK",1998,"Batteries",0,42842861000,5390516
"21081","SVK",1999,"Climate change mitigation",1,42797484000,5396020
"21082","SVK",1999,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,42797484000,5396020
"21083","SVK",1999,"Solar energy",0,42797484000,5396020
"21084","SVK",1999,"Wind energy",0,42797484000,5396020
"21085","SVK",1999,"Batteries",0,42797484000,5396020
"21086","SVK",2000,"Climate change mitigation",3.667,43296728000,5388720
"21087","SVK",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.833,43296728000,5388720
"21088","SVK",2000,"Solar energy",0,43296728000,5388720
"21089","SVK",2000,"Wind energy",0,43296728000,5388720
"21090","SVK",2000,"Batteries",0.5,43296728000,5388720
"21091","SVK",2001,"Climate change mitigation",4.333,44705510000,5378867
"21092","SVK",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.833,44705510000,5378867
"21093","SVK",2001,"Solar energy",0,44705510000,5378867
"21094","SVK",2001,"Wind energy",0,44705510000,5378867
"21095","SVK",2001,"Batteries",0.333,44705510000,5378867
"21096","SVK",2002,"Climate change mitigation",1.5,46721480000,5376912
"21097","SVK",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,46721480000,5376912
"21098","SVK",2002,"Solar energy",1,46721480000,5376912
"21099","SVK",2002,"Wind energy",0,46721480000,5376912
"21100","SVK",2002,"Batteries",0,46721480000,5376912
"21101","SVK",2003,"Climate change mitigation",6.5,49290733000,5373374
"21102","SVK",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",3.5,49290733000,5373374
"21103","SVK",2003,"Solar energy",1,49290733000,5373374
"21104","SVK",2003,"Wind energy",0,49290733000,5373374
"21105","SVK",2003,"Batteries",1,49290733000,5373374
"21106","SVK",2004,"Climate change mitigation",6.25,51892732000,5372280
"21107","SVK",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",2.25,51892732000,5372280
"21108","SVK",2004,"Solar energy",0,51892732000,5372280
"21109","SVK",2004,"Wind energy",1,51892732000,5372280
"21110","SVK",2004,"Batteries",0,51892732000,5372280
"21111","SVK",2005,"Climate change mitigation",4.5,55329827000,5372807
"21112","SVK",2005,"Climate change mitigation technologies related to energy generation, transmission or distribution",2,55329827000,5372807
"21113","SVK",2005,"Solar energy",1.167,55329827000,5372807
"21114","SVK",2005,"Wind energy",0,55329827000,5372807
"21115","SVK",2005,"Batteries",0,55329827000,5372807
"21116","SVK",2006,"Climate change mitigation",6.226,60029087000,5373054
"21117","SVK",2006,"Climate change mitigation technologies related to energy generation, transmission or distribution",3.726,60029087000,5373054
"21118","SVK",2006,"Solar energy",0.5,60029087000,5373054
"21119","SVK",2006,"Wind energy",0,60029087000,5373054
"21120","SVK",2006,"Batteries",0,60029087000,5373054
"21121","SVK",2007,"Climate change mitigation",8.25,66531455000,5374622
"21122","SVK",2007,"Climate change mitigation technologies related to energy generation, transmission or distribution",5,66531455000,5374622
"21123","SVK",2007,"Solar energy",5,66531455000,5374622
"21124","SVK",2007,"Wind energy",1,66531455000,5374622
"21125","SVK",2007,"Batteries",0,66531455000,5374622
"21126","SVK",2008,"Climate change mitigation",6.583,70240508000,5379233
"21127","SVK",2008,"Climate change mitigation technologies related to energy generation, transmission or distribution",1.75,70240508000,5379233
"21128","SVK",2008,"Solar energy",1.75,70240508000,5379233
"21129","SVK",2008,"Wind energy",0,70240508000,5379233
"21130","SVK",2008,"Batteries",0,70240508000,5379233
"21131","SVK",2009,"Climate change mitigation",5,66408514000,5386406
"21132","SVK",2009,"Climate change mitigation technologies related to energy generation, transmission or distribution",2,66408514000,5386406
"21133","SVK",2009,"Solar energy",0,66408514000,5386406
"21134","SVK",2009,"Wind energy",1,66408514000,5386406
"21135","SVK",2009,"Batteries",0,66408514000,5386406
"21136","SVK",2010,"Climate change mitigation",14.611,70868930000,5391428
"21137","SVK",2010,"Climate change mitigation technologies related to energy generation, transmission or distribution",8.667,70868930000,5391428
"21138","SVK",2010,"Solar energy",8.333,70868930000,5391428
"21139","SVK",2010,"Wind energy",1,70868930000,5391428
"21140","SVK",2010,"Batteries",0.333,70868930000,5391428
"21141","SVK",2011,"Climate change mitigation",19.728,72762160000,5398384
"21142","SVK",2011,"Climate change mitigation technologies related to energy generation, transmission or distribution",8.25,72762160000,5398384
"21143","SVK",2011,"Solar energy",3,72762160000,5398384
"21144","SVK",2011,"Wind energy",0.5,72762160000,5398384
"21145","SVK",2011,"Batteries",2,72762160000,5398384
"21146","SVK",2012,"Climate change mitigation",12.25,73721749000,5407579
"21147","SVK",2012,"Climate change mitigation technologies related to energy generation, transmission or distribution",4.25,73721749000,5407579
"21148","SVK",2012,"Solar energy",5,73721749000,5407579
"21149","SVK",2012,"Wind energy",0,73721749000,5407579
"21150","SVK",2012,"Batteries",0,73721749000,5407579
"21151","SVK",2013,"Climate change mitigation",10.5,74188216000,5413393
"21152","SVK",2013,"Climate change mitigation technologies related to energy generation, transmission or distribution",7,74188216000,5413393
"21153","SVK",2013,"Solar energy",3,74188216000,5413393
"21154","SVK",2013,"Wind energy",1.5,74188216000,5413393
"21155","SVK",2013,"Batteries",1,74188216000,5413393
"21156","SVK",2014,"Climate change mitigation",15.5,76189213000,5418649
"21157","SVK",2014,"Climate change mitigation technologies related to energy generation, transmission or distribution",3.167,76189213000,5418649
"21158","SVK",2014,"Solar energy",1,76189213000,5418649
"21159","SVK",2014,"Wind energy",0,76189213000,5418649
"21160","SVK",2014,"Batteries",1.167,76189213000,5418649
"21161","SVK",2015,"Climate change mitigation",20.833,80126048000,5423801
"21162","SVK",2015,"Climate change mitigation technologies related to energy generation, transmission or distribution",12.833,80126048000,5423801
"21163","SVK",2015,"Solar energy",6,80126048000,5423801
"21164","SVK",2015,"Wind energy",1,80126048000,5423801
"21165","SVK",2015,"Batteries",0.833,80126048000,5423801
"21166","SVK",2016,"Climate change mitigation",16.7,81683659000,5430798
"21167","SVK",2016,"Climate change mitigation technologies related to energy generation, transmission or distribution",4.333,81683659000,5430798
"21168","SVK",2016,"Solar energy",2.166,81683659000,5430798
"21169","SVK",2016,"Wind energy",2.5,81683659000,5430798
"21170","SVK",2016,"Batteries",0,81683659000,5430798
"21171","SVK",2017,"Climate change mitigation",16.811,84083581000,5439232
"21172","SVK",2017,"Climate change mitigation technologies related to energy generation, transmission or distribution",4.944,84083581000,5439232
"21173","SVK",2017,"Solar energy",0.611,84083581000,5439232
"21174","SVK",2017,"Wind energy",1.5,84083581000,5439232
"21175","SVK",2017,"Batteries",0.833,84083581000,5439232
"21176","SVK",2018,"Climate change mitigation",13.567,87472477000,5446771
"21177","SVK",2018,"Climate change mitigation technologies related to energy generation, transmission or distribution",8.333,87472477000,5446771
"21178","SVK",2018,"Solar energy",4,87472477000,5446771
"21179","SVK",2018,"Wind energy",0,87472477000,5446771
"21180","SVK",2018,"Batteries",3.5,87472477000,5446771
"21181","SVK",2019,"Climate change mitigation",12.2,89667794000,5454147
"21182","SVK",2019,"Climate change mitigation technologies related to energy generation, transmission or distribution",4.5,89667794000,5454147
"21183","SVK",2019,"Solar energy",0,89667794000,5454147
"21184","SVK",2019,"Wind energy",1,89667794000,5454147
"21185","SVK",2019,"Batteries",1,89667794000,5454147
"21186","SVK",2020,"Climate change mitigation",9.333,86676257000,5458827
"21187","SVK",2020,"Climate change mitigation technologies related to energy generation, transmission or distribution",2.167,86676257000,5458827
"21188","SVK",2020,"Solar energy",1,86676257000,5458827
"21189","SVK",2020,"Wind energy",0,86676257000,5458827
"21190","SVK",2020,"Batteries",0.667,86676257000,5458827
"21191","SVN",1995,"Climate change mitigation",1,23810166000,1989872
"21192","SVN",1995,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,23810166000,1989872
"21193","SVN",1995,"Solar energy",0,23810166000,1989872
"21194","SVN",1995,"Wind energy",0,23810166000,1989872
"21195","SVN",1995,"Batteries",0,23810166000,1989872
"21196","SVN",1996,"Climate change mitigation",2.5,24572807000,1988628
"21197","SVN",1996,"Climate change mitigation technologies related to energy generation, transmission or distribution",1.5,24572807000,1988628
"21198","SVN",1996,"Solar energy",0.5,24572807000,1988628
"21199","SVN",1996,"Wind energy",0,24572807000,1988628
